init;end
783905416513178;783905416893546
784060689342843;784060719054730
784213495432981;784213591950000
784406601683174;784406661683174
784803920375039;784803920425039
784803990055239;784803990105239
785284594893539;785284595693538
785284894642951;785284895393538
785521021727492;785521021777492
785521037727534;785521037777534
785778967295791;785778979223809
785808087303551;785808087701678
786007226384435;786007226434435
786037075300000;786037109300000
786054024106760;786054024196760
786308613308694;786308615784619
786516776981023;786516776996531
786516926318929;786516929466174
786516929466174;786516949566604
786517091558556;786517092079670
786517113807080;786517113987889
786577368562833;786577369372833
786582915087466;786582917251031
786640486328037;786640486378037
786640486378037;786640486428037
786640488378037;786640488428037
786640488428037;786640488478037
786640490428037;786640490478037
786640490478037;786640490528037
786703400357774;786703400407774
786766434350000;786766476271041
786932226897608;786932226947608
786982373044228;786982397159106
787018044453204;787018045288046
787155200723313;787155214376130
787163243629535;787163243679535
787417005890765;787417182443374
787538195498966;787538205003972
787559011083492;787559011133492
787877521662624;787877581662624
788133965248937;788133965298937
788401328703202;788401328753202
788401334636092;788401334686092
788459221016000;788459221066000
788459221074000;788459221124000
788459221132000;788459221182000
788459221190000;788459221240000
788459221248000;788459221298000
788459221306000;788459221356000
788459221364000;788459221414000
788459221446000;788459221496000
788459221512000;788459221562000
788459221602000;788459221652000
788459221660000;788459221710000
788459221718000;788459221768000
788459221776000;788459221826000
788476783129985;788476870445061
788571240929244;788571240929245
788577712712395;788577769712395
788805671940472;788805671940473
788805869755381;788805870305381
788806151163621;788806151213621
788806151213621;788806151913360
788819131678261;788819132682723
788922174940423;788922178543294
789135234638579;789135234688579
789350619956084;789350620956084
789396988200000;789396989200000
789422645661124;789422645661125
789520456931990;789520456981990
789520457069990;789520457119990
789520457231990;789520457281990
789520457329990;789520457379990
789600189163411;789600198655617
789621551645139;789621874287699
789714577597758;789714577697759
789795263795664;789795763795664
789924728051856;789924728053410
789977855872833;789977856942471
790197501469872;790197501569872
790247040466988;790247040516988
790247883227446;790247883277446
790248484371350;790248485526249
790308306944893;790308385750736
790471289613031;790471289709183
790472907902105;790472907952105
790472909832207;790472909882207
790480305361357;790481135361357
790780807874511;790780807924511
790793317668145;790793317718145
790917127275071;790917128537854
791020771177181;791020771784499
791020792444011;791020792494011
791152525176619;791152527291045
791177711280451;791177711330450
791177761148116;791177761198114
791215186647108;791215285739844
791397491477585;791397493547490
791397507941543;791397507991543
791853773091211;791853830091211
792139828952453;792139829002453
792139829002453;792139829052453
792139831002453;792139831052453
792139831052453;792139831102453
792139833052453;792139833102453
792139833102453;792139833152453
792139835102453;792139835152453
792139835152453;792139835202453
792139837152453;792139837202453
792139837202453;792139837252453
792139839202453;792139839252453
792139839252453;792139839302453
792139841252453;792139841302453
792139841302453;792139841352453
792139845762975;792139845812975
792139845812975;792139845862975
792139847812975;792139847862975
792139847862975;792139847912975
792237456931865;792237457965374
792336769181066;792336787865633
792464989050000;792464990050000
792486224894026;792486224944026
792486225644026;792486225694026
792595993352824;792595993970907
792601819920719;792601820079719
792734955914562;792734983744096
792882645813219;792882646456272
792986365578716;792986367528714
793227398405990;793227398497208
793227457277887;793227457327887
793615717190161;793615717340161
793695692577906;793695693585366
793695770177566;793695771127565
793764742937682;793764742987682
793852842910313;793852844197672
793860320910891;793860321896901
793878465711420;793878512972010
793903090120138;793903090170138
793933133712193;793933133762193
793933380386806;793933390336804
793995020486547;793995023070263
794208413972617;794208414022617
794330522021551;794330522351191
794443484028766;794443500572573
794631117371364;794631136371364
794695029797346;794695032000346
794840949001336;794840949123695
794840949123695;794840949323695
795125822567272;795125822659868
795265465739490;795265465778782
795916903488001;795916913338001
796155860600000;796155881115163
796359272050000;796359281050000
796425338768740;796425338818740
796457955478128;796457955528127
796457955678128;796457955728127
796799259547395;796799259682302
797071738640288;797072122291136
797204426067405;797204426117405
797556525445055;797556525471030
797635869693075;797635869693076
797769487689640;797769489349586
797781313685872;797781313885872
797854741350295;797854741400295
797854741400295;797854741437329
797890088070470;797890088075472
798001820795965;798001821819554
798038810141750;798038810141751
798056107153237;798056107259487
798056113896384;798056114622548
798056476748105;798056476948105
798101020500446;798101020514093
798294273836853;798294289608563
798340877765048;798340878146965
798341128818822;798341129205051
798371456664710;798371456694456
798541368745327;798541385376037
798680108815524;798680118765523
798680170429533;798680170465523
798680173700737;798680173746670
798680453513584;798680454463583
798681234887262;798681234916104
798681235072755;798681235122755
798681235208973;798681235258973
798681235258973;798681235308973
798681235377423;798681235427423
798681235427423;798681235477423
798681235530423;798681235580423
798681235580423;798681235630423
798815045200322;798815045866228
798943660870537;798943660876792
799060000000000;799060001425938
799099894343208;799099894694278
799303926806036;799303926856036
799382297027290;799382339876290
799443975050000;799444013050000
799625504215306;799625504265306
799625510391506;799625510441506
799625520208006;799625520258006
799886499773678;799886562208146
799995842384883;799996167384883
800212006952456;800212008632108
800212681031287;800212688230775
800232382913018;800232383913302
800280782156299;800280793054976
800352586865691;800352587495037
800628305396238;800628305396738
800797584489035;800797584989035
800938357962014;800938357972014
801020001731492;801020096619950
801206984466372;801206986165031
801287838236168;801287895640336
801507909472454;801507909694029
801528310873011;801528313100609
801923522834198;801923522884198
801982973772336;801983129772336
802032579439018;802032580439018
802110872098267;802110872171403
802134631321739;802134634271738
802285624242461;802285983202925
802411806795046;802411866795046
802500741815763;802500754597692
802557035734332;802557035833175
802557035833176;802557036232518
802736342154002;802736342204002
802829065640071;802829065690071
802852648387943;802852648437943
802852648887943;802852648937943
802886862793074;802886864265113
803193559713154;803193559763154
803193559763154;803193559813154
803287493660033;803287493710033
803300537394884;803300538861848
803359583329876;803359583473480
803368661113949;803368661205638
803524993150000;803525000000000
803556067699536;803556075686778
803731632432363;803731633134362
803732120076120;803732120183909
803767822907438;803767869237438
803889652997849;803889653047849
